Format (See below)
DateTime,PictureIndex,PupilDiameter(L),PupilDiameter(R)
10/10/18 22:53:22.319,4,3.987723  3.997768  
10/10/18 22:53:22.381,4,3.947545  3.977679  
10/10/18 22:53:22.646,4,3.947545  4.027902  
10/10/18 22:53:22.821,4,3.867188  3.987723  
10/10/18 22:53:22.906,4,3.837054  3.967634  
10/10/18 22:53:22.946,4,3.806920  3.967634  
10/10/18 22:53:23.049,4,3.837054  3.957589  
10/10/18 22:53:23.207,4,3.897321  3.937500  
10/10/18 22:53:23.258,4,3.897321  3.937500  
10/10/18 22:53:23.347,4,3.897321  3.947545  
10/10/18 22:53:23.380,4,3.897321  3.967634  
10/10/18 22:53:23.486,4,3.927455  4.007813  
10/10/18 22:53:23.615,4,3.907366  4.068080  
10/10/18 22:53:23.657,4,3.887277  4.017857  
10/10/18 22:53:23.752,4,3.897321  4.007813  
10/10/18 22:53:23.788,4,3.897321  4.007813  
10/10/18 22:53:23.882,4,3.857143  4.007813  
10/10/18 22:53:24.081,4,3.806920  4.027902  
10/10/18 22:53:24.184,4,3.766741  3.937500  
10/10/18 22:53:24.382,4,3.726563  3.937500  
10/10/18 22:53:24.474,4,3.736607  3.947545  
10/10/18 22:53:24.513,4,3.736607  3.947545  
10/10/18 22:53:24.614,4,3.766741  3.947545  
10/10/18 22:53:24.674,4,3.786830  3.967634  
10/10/18 22:53:24.740,4,3.786830  3.937500  
10/10/18 22:53:24.880,4,3.827009  3.957589  
10/10/18 22:53:25.047,4,3.806920  4.007813  
10/10/18 22:53:25.246,4,3.806920  3.967634  
10/10/18 22:53:25.350,4,3.786830  4.007813  
10/10/18 22:53:25.481,4,3.887277  3.987723  
10/10/18 22:53:25.579,4,3.877232  3.987723  
10/10/18 22:53:25.772,4,3.957589  3.987723  
10/10/18 22:53:25.914,4,3.997768  3.967634  
10/10/18 22:53:26.046,4,3.957589  4.128348  
10/10/18 22:53:26.482,4,3.867188  3.967634  
10/10/18 22:53:26.608,4,3.867188  3.917411  
10/10/18 22:53:26.779,4,3.887277  3.847098  
10/10/18 22:53:27.012,4,3.947545  3.957589  
10/10/18 22:53:27.075,4,3.957589  4.037946  
10/10/18 22:53:27.246,4,3.957589  4.007813  
10/10/18 22:53:27.382,4,3.927455  3.967634  
10/10/18 22:53:27.584,4,3.917411  4.027902  
10/10/18 22:53:27.675,4,3.917411  4.027902  
10/10/18 22:53:27.814,4,3.816964  4.098214  
10/10/18 22:53:27.953,4,3.806920  4.068080  
10/10/18 22:53:28.073,4,3.776786  4.108259  
10/10/18 22:53:28.279,4,3.666295  4.068080  
10/10/18 22:53:28.338,4,3.575893  3.957589  
10/10/18 22:53:28.380,4,3.595982  3.947545  
10/10/18 22:53:28.480,4,3.545759  3.927455  
10/10/18 22:53:28.722,4,3.555804  3.827009  
10/10/18 22:53:28.813,4,3.595982  3.827009  
10/10/18 22:53:28.949,4,3.616071  3.827009  
10/10/18 22:53:29.049,4,3.565848  3.827009  
10/10/18 22:53:29.252,4,3.585938  3.827009  
10/10/18 22:53:29.381,4,3.696429  3.827009  
10/10/18 22:53:29.485,4,3.716518  3.827009  
10/10/18 22:53:29.647,4,3.716518  3.827009  
10/10/18 22:53:29.853,4,3.847098  3.827009  
10/10/18 22:53:29.918,4,3.847098  3.947545  
10/10/18 22:53:30.047,4,3.766741  4.027902  
10/10/18 22:53:30.120,4,3.816964  4.007812  
10/10/18 22:53:30.205,4,3.837054  3.987723  
10/10/18 22:53:30.478,4,3.766741  3.927455  
10/10/18 22:53:30.549,4,3.827009  3.977678  
10/10/18 22:53:30.623,4,3.827009  3.957589  
10/10/18 22:53:30.713,4,3.897321  4.007813  
10/10/18 22:53:30.848,4,3.917411  4.148438  
10/10/18 22:53:30.882,4,3.907366  4.168527  
10/10/18 22:53:31.085,4,3.806920  4.098214  
10/10/18 22:53:31.246,4,3.736607  3.987723  
10/10/18 22:53:31.380,4,3.766741  4.058036  
10/10/18 22:53:31.506,4,3.726563  4.078125  
10/10/18 22:53:31.639,4,3.716518  4.058036  
10/10/18 22:53:31.881,4,3.756696  4.108259  
10/10/18 22:53:32.018,4,3.887277  4.128348  
10/10/18 22:53:32.179,4,3.927455  4.128348  
10/10/18 22:53:32.285,4,3.927455  4.128348  
10/10/18 22:53:32.411,4,4.007813  4.128348  
10/10/18 22:53:32.575,4,4.037946  4.128348  
10/10/18 22:53:32.850,4,4.088170  4.188616  
10/10/18 22:53:32.918,4,4.148438  4.148438  
10/10/18 22:53:33.176,4,4.088170  4.208705  
10/10/18 22:53:33.342,4,1.549107  4.158482  
10/10/18 22:53:33.380,4,4.088170  4.198661  
10/10/18 22:53:33.546,4,4.108259  4.178571  
10/10/18 22:53:33.716,4,4.118304  4.188616  
10/10/18 22:53:33.895,4,4.098214  4.208705  
10/10/18 22:53:34.006,4,4.178571  4.279018  
10/10/18 22:53:34.113,4,4.138393  4.279018  
10/10/18 22:53:34.147,4,4.098214  4.339286  
10/10/18 22:53:34.247,4,4.198661  4.349330  
10/10/18 22:53:34.448,4,1.579241  4.228795  
10/10/18 22:53:34.537,4,1.579241  4.268973  
10/10/18 22:53:34.551,4,1.579241  4.268973  
10/10/18 22:53:34.649,4,4.148438  4.279018  
10/10/18 22:53:34.681,4,4.148438  4.248884  
